,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28980,28980,city scrape,"Melhor da Barra, praia e lazer.",2024-03-28,,within a few hours,100%,100%,f,Barra da Tijuca,1.0,1.0,f,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$260.00,1,365,1,1,365,365,t,23,53,78,353,1,1,0,2024-11-17,2024-11-17,4.0,4.0,4.0,5.0,5.0,5.0,3.0,f,1,1,0,0,0.73
28981,28981,city scrape,Lazer completo na Barra!,2023-10-11,"Rio de Janeiro, Brazil",within a few hours,100%,94%,t,Barra da Tijuca,2.0,4.0,t,,Jacarepaguá,Room in hotel,Private room,2,1.0,1.0,1.0,$371.00,1,36,1,1,36,36,t,21,51,81,81,4,4,0,2024-04-08,2024-10-16,5.0,4.75,4.75,5.0,5.0,5.0,4.5,f,2,0,2,0,0.45
28982,28982,city scrape,Estúdio prático e funcional na Rua do Catete,2024-03-28,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Catete,1.0,1.0,t,,Catete,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$342.00,1,15,1,2,1125,1125,t,3,30,51,58,52,52,4,2024-04-07,2024-12-10,4.92,4.94,4.87,4.96,4.94,4.94,4.9,f,1,1,0,0,5.86
28983,28983,city scrape,Apt. 2Q. mobilhado na Taquara.,2024-03-13,,within an hour,100%,100%,f,Taquara,1.0,1.0,t,,Taquara,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,$194.00,1,30,1,1,30,30,t,25,31,31,96,5,5,0,2024-08-17,2024-10-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.13
28985,28985,city scrape,"Lovely apartment in Leblon, close to the beach",2024-04-01,"Rio de Janeiro, Brazil",within a few hours,100%,58%,f,Leblon,1.0,1.0,t,,Leblon,Private room in condo,Private room,1,1.0,1.0,2.0,$450.00,1,60,1,1,60,60,t,0,0,0,25,5,5,0,2024-06-03,2024-11-17,5.0,5.0,5.0,5.0,4.8,5.0,5.0,f,1,0,1,0,0.72
28987,28987,city scrape,Apartamento Espaçoso e Charmoso.,2024-04-01,,within a day,60%,80%,f,Copacabana,5.0,6.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,$394.00,3,15,3,3,15,15,t,0,0,0,176,2,2,0,2024-05-05,2024-09-23,3.5,3.5,3.5,3.5,4.0,5.0,4.5,f,5,5,0,0,0.25
28988,28988,city scrape,Tranquilidade no Centro,2021-08-06,"Rio de Janeiro, Brazil",within a few hours,100%,81%,f,Flamengo,2.0,2.0,t,,Santa Teresa,Entire condo,Entire home/apt,6,2.0,3.0,3.0,$889.00,8,12,1,8,12,12,t,12,25,34,283,3,3,0,2024-05-05,2024-09-23,5.0,5.0,4.67,5.0,5.0,4.67,5.0,f,2,1,1,0,0.38
28991,28991,city scrape,"Apt Copacabana, com 2 quartos compartilhados.",2024-04-01,"Rio de Janeiro, Brazil",within a few hours,60%,87%,t,Copacabana,1.0,1.0,t,,Copacabana,Private room in condo,Private room,4,1.0,2.0,4.0,$250.00,1,365,1,1,365,365,t,12,38,56,236,14,14,0,2024-04-27,2024-11-20,4.93,4.93,4.86,5.0,5.0,5.0,4.93,f,1,0,1,0,1.71
28992,28992,city scrape,Quarto na praia do flamengo,2020-07-15,"Bahia, Brazil",within a few hours,100%,25%,f,Flamengo,2.0,2.0,t,,Flamengo,Private room in rental unit,Private room,3,2.0,1.0,0.0,$200.00,2,365,2,2,365,365,t,20,50,73,73,0,0,0,,,,,,,,,,f,2,1,1,0,
28997,28997,city scrape,Apt região barra olímpica,2020-11-29,,within a day,75%,57%,f,Jacarepaguá,1.0,2.0,f,,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,$540.00,1,100,1,1,100,100,t,20,50,53,133,9,9,0,2024-04-21,2024-11-17,4.67,4.78,4.67,4.89,4.44,4.89,4.67,f,1,1,0,0,1.08
28999,28999,city scrape,Apartamento Praia de Botafogo II,2020-10-19,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Botafogo,2.0,2.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$351.00,2,90,2,2,90,90,t,14,14,15,15,9,9,0,2024-04-15,2024-11-24,4.11,4.56,4.11,4.56,4.56,4.89,4.33,f,2,2,0,0,1.05
29000,29000,city scrape,Há menos de 1km do Rock in Rio.,2024-03-28,,a few days or more,20%,56%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Entire home,Entire home/apt,2,1.0,1.0,1.0,$700.00,1,365,1,1,365,365,t,27,57,87,267,1,1,0,2024-09-23,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.31
29003,29003,city scrape,Aconchego no coração da Glória,2021-05-11,,within a day,80%,57%,f,Glória,2.0,2.0,t,,Catete,Private room in rental unit,Private room,2,1.0,1.0,0.0,$115.00,2,365,2,3,365,365,t,14,14,14,14,1,1,0,2024-09-23,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.31
29004,29004,city scrape,Copacabana - Posto 6,2024-04-01,"Belém, Brazil",within a day,77%,27%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,6.0,"$1,500.00",2,15,2,2,15,15,t,14,34,53,328,1,1,0,2024-09-23,2024-09-23,5.0,5.0,5.0,5.0,3.0,5.0,5.0,f,1,1,0,0,0.31
29005,29005,city scrape,Apartamento em Copacabana P5!,2023-01-13,"Rio de Janeiro, Brazil",within a few hours,90%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$360.00,2,7,2,2,7,7,t,21,51,76,351,4,4,0,2024-05-06,2024-09-22,4.5,4.75,4.0,5.0,4.75,4.25,4.75,f,1,1,0,0,0.51
29006,29006,city scrape,The Place Leblon,2024-01-08,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Leblon,5.0,5.0,t,,Leblon,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,"$4,490.00",10,30,10,10,30,30,t,0,6,19,43,0,0,0,,,,,,,,,,f,5,5,0,0,
29010,29010,city scrape,Room03-Close to Botafogo Station,2022-03-29,"Rio de Janeiro, Brazil",a few days or more,40%,83%,f,Botafogo,3.0,5.0,f,,Botafogo,Private room in home,Private room,2,1.0,1.0,1.0,$480.00,4,365,1,4,365,365,t,2,2,2,145,5,5,0,2024-04-16,2024-06-14,4.8,4.8,4.6,5.0,5.0,5.0,5.0,f,3,0,3,0,0.58
29011,29011,city scrape,Casa com churrasqueira seu  refúgio e aconchego RJ,2023-05-06,,within an hour,100%,91%,f,Guaratiba,1.0,1.0,t,,Guaratiba,Entire home,Entire home/apt,2,1.0,1.0,1.0,$146.00,1,365,1,1,365,365,t,24,46,56,236,11,11,2,2024-09-15,2024-12-08,5.0,5.0,5.0,5.0,4.91,4.55,4.91,f,1,1,0,0,3.17
29018,29018,city scrape,Boa localização no Centro do Rio,2023-11-05,"Rio de Janeiro, Brazil",within an hour,75%,75%,f,Centro,1.0,1.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$187.00,1,730,1,1,730,730,t,23,53,83,358,3,3,0,2024-05-07,2024-10-21,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,1,1,0,0,0.38
29019,29019,city scrape,Apartamento Studio em Copacabana,2023-03-12,"Rio de Janeiro, Brazil",within a day,100%,13%,f,Copacabana,1.0,2.0,f,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$393.00,2,15,2,2,15,15,t,25,55,80,260,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.13
29020,29020,city scrape,Уютный пентхаус с террасой,2022-06-13,"Rio de Janeiro, Brazil",a few days or more,44%,25%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,2.5,2.0,2.0,$380.00,7,180,7,7,180,180,t,4,13,43,43,1,1,0,2024-09-30,2024-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.34
29021,29021,city scrape,Apartamento em Ipanema.,2023-12-14,,within a day,100%,33%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,$800.00,2,7,2,2,7,7,t,0,0,1,177,0,0,0,,,,,,,,,,f,1,1,0,0,
29023,29023,city scrape,Copa-Leme: Lazer à Beira-Mar,2023-09-26,"Rio de Janeiro, Brazil",a few days or more,30%,67%,f,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$1,300.00",2,90,2,6,90,90,t,29,59,89,269,1,1,0,2024-05-05,2024-05-05,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.13
29025,29025,city scrape,Casa em condomínio  fechado! Com segurança 24h,2022-09-04,"Rio de Janeiro, Brazil",within an hour,100%,89%,f,Recreio dos Bandeirantes,1.0,4.0,t,,Recreio dos Bandeirantes,Entire home,Entire home/apt,14,3.0,3.0,0.0,$350.00,1,365,1,1,365,365,t,18,48,72,252,4,4,0,2024-10-13,2024-11-18,4.0,3.5,3.5,3.25,4.75,5.0,4.0,f,1,1,0,0,1.58
29026,29026,city scrape,Flat Lar a 4 min do Rio Centro - Via Première,2021-06-20,"Rio de Janeiro, Brazil",within an hour,100%,87%,t,Jacarepaguá,4.0,4.0,t,,Camorim,Entire serviced apartment,Entire home/apt,4,1.0,1.0,0.0,$637.00,1,365,1,1,365,365,t,27,33,33,211,14,14,1,2024-05-19,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,4.93,f,2,2,0,0,1.88
29030,29030,city scrape,Hostel em Copacabana 1,2023-11-14,,a few days or more,5%,24%,f,Copacabana,1.0,7.0,t,,Copacabana,Shared room in hotel,Shared room,10,16.0,1.0,10.0,$343.00,1,365,1,1,365,365,t,23,48,68,248,1,1,0,2024-05-05,2024-05-05,5.0,5.0,4.0,5.0,5.0,5.0,4.0,f,1,0,0,1,0.13
29033,29033,city scrape,Apartamento em Copacabana ~ 5 min da Praia,2024-03-29,"Rio de Janeiro, Brazil",within a few hours,90%,64%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$950.00,2,90,3,3,1125,1125,t,27,56,68,245,1,1,0,2024-09-25,2024-09-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.32
29034,29034,city scrape,South Beach Luxury  Copacabana,2023-08-20,"Rio de Janeiro, Brazil",within an hour,100%,46%,f,Copacabana,3.0,3.0,f,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$1,786.00",2,30,2,2,30,30,t,1,9,22,56,1,1,0,2024-10-13,2024-10-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.39
29040,29040,city scrape,Ap em frente à praia(Copacabana),2024-01-26,,within a day,50%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$634.00,2,365,2,2,365,365,t,27,57,75,165,0,0,0,,,,,,,,,,f,1,1,0,0,
29043,29043,city scrape,Pequeño y cómodo,2024-04-02,"Rio de Janeiro, Brazil",within a few hours,100%,42%,f,Leme,1.0,1.0,t,,Leme,Entire rental unit,Entire home/apt,1,1.0,1.0,3.0,$350.00,1,1125,1,1,1125,1125,t,16,46,67,247,3,3,0,2024-05-06,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.38
29044,29044,city scrape,apt vista mar 4hosp 2 ar condicionado,2024-04-02,,within an hour,100%,77%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$1,100.00",1,1125,1,1,1125,1125,t,0,20,50,325,10,10,4,2024-07-23,2024-12-16,5.0,4.9,4.9,5.0,5.0,5.0,5.0,f,1,1,0,0,1.9
29045,29045,city scrape,"Copa Nova, garagem, raridade",2020-12-06,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Copacabana,21.0,23.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$1,357.00",2,365,2,5,365,365,t,6,33,54,140,18,18,1,2024-04-15,2024-12-24,4.83,4.94,4.94,4.94,5.0,4.94,4.83,t,21,21,0,0,2.09
29049,29049,city scrape,"Lindo apê no Centro, ao lado do Consulado dos EUA",2020-09-21,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Centro,2.0,2.0,t,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$537.00,2,365,1,4,365,365,t,10,19,40,45,63,63,5,2024-04-01,2024-12-13,4.98,4.94,4.94,4.95,4.97,4.81,4.87,t,2,2,0,0,6.97
29053,29053,city scrape,Vista espetacular para o mar,2023-02-22,,within an hour,100%,100%,f,Barra de Guaratiba,1.0,1.0,t,,Barra de Guaratiba,Entire guesthouse,Entire home/apt,2,1.0,1.0,4.0,$145.00,2,15,2,2,15,15,t,8,8,8,8,8,8,2,2024-06-30,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.33
29055,29055,city scrape,Metro praça arco verde,2023-11-21,"Rio de Janeiro, Brazil",within an hour,100%,54%,f,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$443.00,2,365,2,2,365,365,t,21,50,70,247,1,1,0,2024-09-15,2024-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.29
29056,29056,previous scrape,Coração do Rio,2023-12-20,"Rio de Janeiro, Brazil",within an hour,100%,60%,f,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,,,6,30,6,6,30,30,t,25,55,78,78,2,2,0,2024-09-15,2024-11-17,4.5,5.0,4.5,5.0,5.0,5.0,4.5,f,1,1,0,0,0.57
29058,29058,city scrape,33m² Renovado e Confortável - Vista Linda,2024-04-02,"Rio de Janeiro, Brazil",within a day,100%,80%,t,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$363.00,2,180,2,2,180,180,t,4,13,38,302,30,30,2,2024-05-05,2024-12-15,5.0,5.0,5.0,4.97,5.0,4.97,5.0,f,1,1,0,0,3.8
29060,29060,city scrape,Suíte Luxo com Varanda Rio Centro/ Barra Olimpica,2023-11-20,"Rio de Janeiro, Brazil",within a few hours,87%,83%,f,Jacarepaguá,2.0,2.0,t,,Camorim,Private room in loft,Private room,2,1.0,1.0,0.0,$499.00,1,365,1,1,365,365,t,27,57,87,92,3,3,0,2024-04-03,2024-07-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.33
29062,29062,city scrape,Barra Family Resort - a sua melhor escolha!,2023-11-19,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Recreio dos Bandeirantes,4.0,4.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,2.0,2.0,0.0,$829.00,1,90,1,1,1125,1125,t,17,46,64,220,20,20,5,2024-04-09,2024-12-25,5.0,5.0,4.95,5.0,5.0,5.0,4.95,f,4,4,0,0,2.28
29067,29067,city scrape,Cozy Apartment in Leblon,2024-01-08,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Leblon,5.0,5.0,t,,Leblon,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$471.00,3,30,2,5,1125,1125,t,7,23,46,141,10,10,1,2024-04-12,2024-12-05,4.5,4.7,4.5,4.9,4.9,4.9,4.5,t,5,5,0,0,1.15
29071,29071,city scrape,Apartamento Estúdio 202,2020-01-09,"Rio de Janeiro, Brazil",,,,f,Vidigal,3.0,5.0,t,,Vidigal,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$203.00,2,365,2,2,365,365,t,0,0,0,2,0,0,0,,,,,,,,,,f,2,1,1,0,
29074,29074,city scrape,Aconchego 2,2024-01-31,,,,,f,,2.0,2.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,$289.00,1,365,1,1,365,365,t,18,48,71,251,17,17,1,2024-04-14,2024-12-01,4.94,4.88,4.94,4.82,4.94,4.71,4.82,f,2,2,0,0,1.98
29076,29076,city scrape,2 quartos Reformado Copacabana,2021-04-21,,a few days or more,0%,0%,f,Copacabana,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,6,1.5,2.0,2.0,$750.00,3,365,3,3,365,365,t,25,55,82,82,0,0,0,,,,,,,,,,f,1,1,0,0,
29077,29077,city scrape,Apartamento Rua Xavier (com garagem),2023-07-26,"Petrópolis, Brazil",within an hour,100%,79%,t,Exposicao,4.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,"$1,547.00",2,365,1,2,365,365,t,5,28,30,152,7,7,1,2024-06-03,2024-12-01,5.0,5.0,5.0,4.86,4.86,5.0,5.0,f,2,2,0,0,1.0
29079,29079,city scrape,Room in apartment,2023-12-09,,a few days or more,0%,0%,f,Jacarepaguá,1.0,2.0,t,,Tanque,Private room in rental unit,Private room,3,2.0,1.0,1.0,$64.00,1,365,1,1,365,365,t,28,58,88,268,0,0,0,,,,,,,,,,f,1,0,1,0,
29081,29081,city scrape,Rio Sul,2023-02-03,,within an hour,100%,81%,f,Botafogo,1.0,1.0,f,"Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,$300.00,2,365,2,5,365,365,t,19,41,44,44,9,9,1,2024-08-16,2024-12-14,4.89,4.89,4.44,5.0,4.89,4.67,4.89,f,1,1,0,0,2.01
29082,29082,previous scrape,Quarto suíte proximo a praia de Copacabana,2021-12-21,"Rio de Janeiro, Brazil",within a day,60%,78%,f,Copacabana,3.0,6.0,t,,Copacabana,Private room in rental unit,Private room,4,,,,,3,6,3,3,6,6,t,0,0,0,0,10,10,0,2024-06-02,2024-11-24,5.0,4.9,4.9,5.0,5.0,5.0,4.9,f,2,1,1,0,1.43
29083,29083,city scrape,casa 2 quartos piscina,2024-03-31,,a few days or more,0%,33%,f,Sepetiba,1.0,2.0,t,,Sepetiba,Entire home,Entire home/apt,4,1.0,2.0,1.0,$80.00,1,365,1,1,365,365,t,20,50,80,260,0,0,0,,,,,,,,,,f,1,1,0,0,
29086,29086,city scrape,Apartamento Centro Rio: Lapa e Pontos Turísticos.,2021-12-20,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Botafogo,4.0,4.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$620.00,2,30,1,5,30,30,t,10,32,62,137,30,30,0,2024-04-10,2024-11-26,5.0,5.0,4.93,5.0,5.0,4.93,4.9,f,2,2,0,0,3.44
29087,29087,city scrape,250m2 na praia Copacabana Palace 2,2023-02-11,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,4.0,f,,Copacabana,Private room in rental unit,Private room,2,0.5,1.0,1.0,$813.00,3,30,3,3,30,30,t,26,56,86,266,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,1,3,0,0.13
29088,29088,city scrape,250m2 praia Copacabana Palace 3,2023-02-11,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,4.0,f,,Copacabana,Private room in rental unit,Private room,2,0.5,1.0,1.0,$885.00,4,30,4,4,30,30,t,26,56,86,266,0,0,0,,,,,,,,,,t,4,1,3,0,
29089,29089,city scrape,250m2 praia Copacabana Palace 1,2023-02-11,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,4.0,f,,Copacabana,Private room in rental unit,Private room,2,0.5,1.0,2.0,$499.00,3,30,3,3,30,30,t,27,57,87,267,0,0,0,,,,,,,,,,t,4,1,3,0,
29093,29093,previous scrape,"Apartamento, Rio Centro",2022-09-09,,within an hour,100%,100%,,Jacarepaguá,20.0,21.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,2,,1.0,,,3,31,3,4,31,31,t,0,0,0,0,2,2,0,2024-08-21,2024-10-27,4.5,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.46
29099,29099,city scrape,250m2 praia Copacabana Palace,2023-02-11,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,4.0,f,,Copacabana,Entire rental unit,Entire home/apt,8,2.0,4.0,5.0,"$3,599.00",7,90,7,7,90,90,t,29,59,89,269,0,0,0,,,,,,,,,,f,4,1,3,0,
29100,29100,city scrape,Vista para o Cristo Redentor,2024-02-09,"Rio de Janeiro, Brazil",within a day,100%,100%,f,Laranjeiras,1.0,1.0,t,,Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$200.00,1,10,1,1,10,10,,27,57,82,262,0,0,0,,,,,,,,,,f,1,0,1,0,
29103,29103,city scrape,"Apartamento em Jacarepaguá, RJ.",2024-04-04,"São Paulo, Brazil",within an hour,100%,80%,f,Pechincha,1.0,2.0,t,,Pechincha,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,$357.00,1,365,1,1,365,365,t,11,40,60,171,1,1,0,2024-09-16,2024-09-16,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.29
29104,29104,city scrape,Apto Ipanema Guinle,2020-06-26,"Rio de Janeiro, Brazil",within a day,75%,61%,f,Ipanema,52.0,56.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,"$10,000.00",2,365,2,2,365,365,t,29,59,89,89,0,0,0,,,,,,,,,,f,37,36,1,0,
29105,29105,city scrape,Apto Midas Rio Centro,2022-09-09,,within an hour,100%,100%,,Jacarepaguá,20.0,21.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$169.00,3,31,2,4,31,31,t,19,25,40,40,0,0,0,,,,,,,,,,f,3,3,0,0,
29107,29107,previous scrape,"Apartamento, Rio de Janeiro",2022-09-09,,within an hour,100%,100%,,Jacarepaguá,20.0,21.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,2,,1.0,,,3,365,3,3,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,f,3,3,0,0,
29110,29110,city scrape,Praia de Copacabana Quarto Laranja 304,2021-12-02,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Copacabana,6.0,6.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,3,1.0,1.0,2.0,$677.00,4,30,4,4,1125,1125,t,4,14,31,186,10,10,1,2024-04-17,2024-12-11,4.9,4.9,5.0,4.9,5.0,5.0,5.0,t,6,0,6,0,1.17
29112,29112,city scrape,Quarto com duas camas separadas no cacuia,2021-06-30,,within an hour,100%,85%,t,Jardim Carioca,5.0,5.0,t,,Jardim Carioca,Private room in rental unit,Private room,2,1.0,1.0,0.0,$280.00,2,365,2,2,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,5,2,3,0,
29122,29122,city scrape,Ap. Ed. Pedra Gávea vista Mar,2023-12-04,"Rio de Janeiro, Brazil",a few days or more,0%,67%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,$450.00,1,365,1,1,365,365,t,23,53,83,263,0,0,0,,,,,,,,,,f,2,1,1,0,
29123,29123,city scrape,Apto há 10 min. da praia,2023-01-12,,a few days or more,10%,36%,f,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$229.00,1,365,1,1,365,365,t,22,52,78,258,2,2,0,2024-04-18,2024-06-05,4.5,4.5,4.0,4.5,4.5,4.5,5.0,f,2,2,0,0,0.24
29125,29125,city scrape,"Quarto com Cama Box casal, guarda roupa e ar cond.",2023-12-04,"Rio de Janeiro, Brazil",a few days or more,0%,67%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Private room in rental unit,Private room,1,1.5,0.0,2.0,$309.00,1,200,4,4,200,200,t,23,53,83,263,0,0,0,,,,,,,,,,f,2,1,1,0,
29126,29126,previous scrape,Apto Guinle Ipanema,2020-06-26,"Rio de Janeiro, Brazil",within a day,75%,61%,f,Ipanema,52.0,56.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,,2.0,,,2,365,2,2,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,f,37,36,1,0,
29128,29128,city scrape,Lobie Botafogo Standard,2022-06-12,,within an hour,100%,100%,f,Barra da Tijuca,24.0,30.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$779.00,1,365,1,4,365,365,t,28,58,61,61,46,46,5,2024-05-03,2024-12-04,4.52,4.63,4.74,4.63,4.48,4.76,4.52,t,21,15,6,0,5.77
29129,29129,city scrape,Apartamento em Ipanema (Copanema)!,2023-07-17,,within a day,90%,43%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"$1,688.00",1,1125,1,1,1125,1125,t,4,23,43,308,1,1,0,2024-09-22,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.31
29131,29131,city scrape,Lindo apartamento. no recreio a 5m praia .,2023-07-17,,within an hour,100%,99%,f,Recreio dos Bandeirantes,14.0,14.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$440.00,1,90,1,1,90,1125,t,19,23,34,201,7,7,0,2024-06-13,2024-09-21,2.86,3.29,3.0,3.0,3.86,3.43,3.29,t,14,14,0,0,1.06
29132,29132,previous scrape,Ideal para casal,2024-04-03,,a few days or more,0%,22%,f,Jacarepaguá,1.0,1.0,t,,Camorim,Entire rental unit,Entire home/apt,2,,1.0,,,1,365,1,1,365,365,t,28,58,88,268,1,1,0,2024-04-18,2024-04-18,4.0,4.0,5.0,5.0,5.0,5.0,3.0,f,1,1,0,0,0.12
29134,29134,previous scrape,Suíte Aconchegante-  Perto da Praia do Leme,2024-04-03,,,,100%,t,Leme,1.0,1.0,t,,Leme,Private room in rental unit,Private room,2,,1.0,,,1,3,1,1,3,3,t,0,0,0,0,13,13,0,2024-04-21,2024-08-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,1.55
29137,29137,city scrape,Casa,2024-02-05,,,,,f,Rocinha,1.0,1.0,t,,Rocinha,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,$350.00,1,365,1,1,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
